name,selected,shared.name,symbol,moduleColor,Abs.GS.flux.,MM.darkred,node_type,source
AN3520,false,AN3520,AN3520,NA,NA,NA,NA,NA
AN3522,false,AN3522,fhbB,NA,NA,NA,NA,NA
AN3523,false,AN3523,AN3523,NA,NA,NA,NA,NA
AN3524,false,AN3524,AN3524,turquoise,0.2436971,-0.0703671,Target,NA
AN3525,false,AN3525,AN3525,NA,NA,NA,NA,NA
AN3528,false,AN3528,AN3528,darkred,0.5308309,0.5550291,Target,NA
AN3529,false,AN3529,AN3529,NA,NA,NA,NA,NA
AN3530,false,AN3530,AN3530,NA,NA,NA,NA,NA
AN3531,false,AN3531,AN3531,NA,NA,NA,NA,NA
AN3532,false,AN3532,AN3532,NA,NA,NA,NA,NA
AN3535,false,AN3535,AN3535,NA,NA,NA,NA,NA
AN3536,false,AN3536,AN3536,NA,NA,NA,NA,NA
AN3537,false,AN3537,AN3537,NA,NA,NA,NA,NA
AN3538,false,AN3538,AN3538,NA,NA,NA,NA,NA
AN3539,false,AN3539,AN3539,NA,NA,NA,NA,NA
AN3540,false,AN3540,AN3540,NA,NA,NA,NA,NA
AN3543,false,AN3543,AN3543,turquoise,0.2647122,0.1032946,Target,NA
AN3545,false,AN3545,AN3545,NA,NA,NA,NA,NA
AN3546,false,AN3546,AN3546,brown,0.07089366,-0.3177055,Target,NA
AN3547,false,AN3547,AN3547,darkred,0.4226246,0.6912202,Target,NA
AN3548,false,AN3548,AN3548,NA,NA,NA,NA,NA
AN3551,false,AN3551,AN3551,NA,NA,NA,NA,NA
AN3552,false,AN3552,AN3552,NA,NA,NA,NA,NA
AN3553,false,AN3553,AN3553,NA,NA,NA,NA,NA
AN3554,false,AN3554,AN3554,NA,NA,NA,NA,NA
AN3555,false,AN3555,hsp30,red,0.4281915,-0.8115826,Target,NA
AN3556,false,AN3556,AN3556,NA,NA,NA,NA,NA
AN3557,false,AN3557,AN3557,NA,NA,NA,NA,NA
AN3558,false,AN3558,AN3558,NA,NA,NA,NA,NA
AN3559,false,AN3559,AN3559,darkred,0.3594484,0.5179703,Target,NA
AN3560,false,AN3560,AN3560,NA,NA,NA,NA,NA
AN3561,false,AN3561,AN3561,NA,NA,NA,NA,NA
AN3562,false,AN3562,AN3562,NA,NA,NA,NA,NA
AN3563,false,AN3563,AN3563,NA,NA,NA,NA,NA
AN3564,false,AN3564,AN3564,NA,NA,NA,NA,NA
AN3565,false,AN3565,AN3565,NA,NA,NA,NA,NA
AN3566,false,AN3566,mns1C,royalblue,0.05385794,0.5149721,Target,NA
AN3567,false,AN3567,AN3567,NA,NA,NA,NA,NA
AN3568,false,AN3568,AN3568,NA,NA,NA,NA,NA
AN3570,false,AN3570,AN3570,NA,NA,NA,NA,NA
AN3573,false,AN3573,AN3573,darkolivegreen,0.4210815,-0.3079164,Target,NA
AN3574,false,AN3574,AN3574,NA,NA,NA,NA,NA
AN3575,false,AN3575,AN3575,NA,NA,NA,NA,NA
AN3576,false,AN3576,AN3576,blue,0.09238743,-0.06586101,Target,NA
AN3577,false,AN3577,AN3577,black,0.094673488,-0.422773456,Target,NA
AN3578,false,AN3578,AN3578,blue,0.2854343,0.256124,Target,NA
AN3579,false,AN3579,tvp38,darkmagenta,0.4307125,0.5935061,Target,NA
AN3580,false,AN3580,AN3580,blue,0.1942164,0.06208832,Target,NA
AN3581,false,AN3581,trxR,red,0.5636908,-0.810871,Target,NA
AN3582,false,AN3582,AN3582,darkred,0.5035205,0.8856468,Target,NA
AN3583,false,AN3583,kpcA,darkmagenta,0.4258236,0.656784,Target,NA
AN3584,false,AN3584,snx4,turquoise,0.3893171,-0.09583053,Target,NA
AN3585,false,AN3585,AN3585,turquoise,0.3932435,-0.3724063,Target,NA
AN3586,false,AN3586,AN3586,darkgreen,0.1468881,0.205837,Target,NA
AN3587,false,AN3587,creB,brown,0.1533303,-0.1516173,Target,NA
AN3588,false,AN3588,AN3588,darkred,0.2863648,0.6194642,Target,NA
AN3589,false,AN3589,AN3589,brown,0.2015004,-0.08801418,Target,NA
AN3590,false,AN3590,AN3590,cyan,0.2782373,-0.6316366,Target,NA
AN3591,false,AN3591,AN3591,black,0.133219185,-0.380884409,Target,NA
AN3592,false,AN3592,clxA,steelblue,0.2024193,-0.387429,Target,NA
AN3593,false,AN3593,mde1,paleturquoise,0.1024392,-0.008488109,Target,NA
AN3594,false,AN3594,sogA,brown,0.07040772,-0.3258159,Target,NA
AN3595,false,AN3595,AN3595,saddlebrown,0.06505385,0.08300873,Target,NA
AN3596,false,AN3596,AN3596,cyan,0.3204122,-0.4120383,Target,NA
AN3597,false,AN3597,acrB,darkmagenta,0.27114,0.3504007,Target,NA
